actual_HR_count
14
10
3
6
3
0
1
2
0
6
12
24
19
17
21
19
7
4
0
18
31
26
36
34
35
36
29
51
41
26
3
14
9
6
5
7
3
13
4
1
4
0
0
11
14
8
9
3
3
6
1
1
0
1
10
8
9
5
1
5
4
0
5
3
11
6
8
10
3
1
0
3
0
1
2
1
0
4
0
21
35
22
29
23
24
22
0
2
0
6
4
0
0
0
16
12
3
2
0
3
1
1
4
2
2
5
3
1
2
0
0
23
11
35
24
32
40
32
40
38
36
33
11
20
19
22
8
5
36
21
26
24
16
13
4
0
0
0
4
0
2
0
0
1
10
5
19
8
1
7
32
12
12
20
3
5
8
19
24
23
12
3
1
2
4
1
0
0
0
0
9
32
32
36
29
26
17
26
10
18
1
15
24
13
22
5
3
3
13
1
1
2
1
0
2
1
9
5
2
5
7
2
2
3
4
4
0
1
0
0
4
2
0
2
1
0
1
0
0
0
3
2
4
5
0
16
11
0
0
11
17
17
10
7
20
10
1
0
2
7
2
11
4
11
2
1
0
2
2
5
1
7
6
4
6
11
12
10
6
2
11
9
13
11
6
7
5
1
1
0
3
3
5
3
0
0
1
26
46
40
40
40
40
38
38
41
34
22
19
19
16
31
18
20
0
7
10
3
0
3
2
1
3
0
0
0
13
3
7
0
3
5
0
4
0
36
36
36
37
29
24
20
18
2
0
12
11
13
10
12
6
6
9
14
9
14
1
6
2
2
0
0
1
2
4
2
1
1
0
0
0
3
1
2
1
1
0
2
0
7
10
0
4
0
0
6
2
6
2
3
9
3
6
23
4
4
5
5
4
0
9
0
5
6
3
6
4
4
2
0
1
0
1
1
4
18
10
12
9
16
3
0
8
5
0
3
2
2
1
4
6
1
3
1
2
9
7
3
15
4
0
2
1
1
0
0
2
0
0
0
0
1
0
0
2
1
0
1
0
4
3
11
12
6
0
23
11
1
1
8
13
5
5
19
0
5
0
4
3
1
5
2
1
1
0
1
0
0
21
16
10
9
1
1
1
0
0
3
15
17
7
0
7
2
7
0
0
0
0
2
1
3
16
12
15
1
0
0
6
17
2
36
26
8
26
10
6
2
8
7
11
5
4
8
8
1
2
1
11
1
1
4
12
12
24
16
3
32
14
20
16
20
10
10
2
2
5
6
10
12
0
10
6
0
0
0
10
4
0
17
8
11
0
1
0
0
0
17
15
6
13
0
4
0
2
2
12
0
0
9
7
12
13
9
22
8
16
13
1
32
33
36
19
22
2
2
3
2
12
8
4
8
6
4
3
0
9
6
2
13
2
0
19
28
32
7
6
0
4
11
21
12
5
4
7
1
0
32
27
8
25
21
17
1
12
27
10
20
20
12
10
13
3
3
1
14
3
1
1
2
7
11
21
15
19
29
15
9
15
10
0
3
21
11
4
19
17
16
11
7
12
2
0
5
3
3
1
9
25
4
14
16
7
8
6
8
0
0
21
14
10
12
18
3
5
2
3
6
1
6
1
1
4
7
5
2
11
15
10
14
12
9
1
2
9
32
18
11
4
8
13
9
6
4
0
4
0
4
0
2
10
9
4
9
2
2
0
0
0
3
12
6
9
17
13
15
9
0
2
28
27
24
14
12
19
19
10
15
3
23
18
8
10
7
13
15
19
2
8
5
2
1
2
2
6
4
1
0
0
15
18
15
9
6
15
10
9
1
0
3
20
0
3
1
1
15
4
1
0
3
0
0
4
0
1
3
2
8
2
2
2
2
2
11
11
1
14
2
2
0
2
3
12
16
15
10
14
4
20
18
1
8
7
17
10
8
9
8
8
9
7
15
13
14
6
5
3
5
5
2
3
6
2
1
0
4
1
4
7
2
0
1
3
4
8
2
3
2
6
3
1
0
15
24
24
18
19
20
28
28
11
4
5
5
2
8
0
2
0
0
6
4
4
0
12
4
5
2
4
1
1
0
0
1
1
0
3
0
2
4
3
18
0
1
22
11
12
5
9
4
5
8
1
3
1
6
10
6
4
5
1
6
6
1
2
29
41
16
18
37
38
20
0
16
4
11
5
4
0
0
2
4
0
3
1
1
4
14
9
51
44
35
30
28
31
39
13
17
3
0
4
0
0
0
0
0
11
34
18
2
15
2
2
11
8
2
2
0
1
4
6
12
3
6
2
4
3
0
0
0
1
2
3
6
3
6
0
0
1
19
30
4
17
2
2
1
3
2
8
4
3
5
8
2
0
0
0
2
0
1
0
2
0
10
3
0
0
3
0
0
0
4
4
0
0
0
9
8
0
32
4
9
16
7
10
11
19
17
15
12
26
0
4
1
0
1
2
6
10
7
11
3
3
3
4
1
4
5
2
5
3
3
0
13
28
24
21
14
0
0
2
6
17
0
0
0
2
0
0
13
10
12
21
12
18
11
7
2
7
7
14
9
10
8
12
6
4
2
5
1
2
0
27
7
8
1
3
4
7
20
10
3
3
3
9
20
13
19
0
12
11
6
0
0
1
0
2
6
4
3
1
3
1
2
22
20
22
20
14
5
27
12
3
14
7
0
0
3
8
2
2
0
1
2
4
2
5
2
0
0
1
5
12
12
18
26
25
30
26
19
15
12
12
18
22
20
27
0
15
9
10
16
12
11
7
11
9
6
2
21
22
20
6
1
5
10
18
13
7
9
0
0
0
1
6
12
16
16
9
2
1
2
2
6
4
1
1
5
4
4
3
21
6
10
5
4
4
9
0
1
0
3
11
21
13
24
12
29
12
27
26
20
28
3
19
21
1
33
53
47
1
0
1
4
32
40
46
33
6
25
22
35
12
5
0
2
0
5
7
0
0
1
3
1
6
9
8
17
8
13
22
14
24
19
20
11
5
4
3
5
0
2
0
1
5
8
6
6
4
6
3
11
31
34
18
20
21
18
5
0
9
14
12
9
10
11
1
0
2
0
0
3
1
9
4
2
7
9
2
0
7
0
17
5
3
4
6
9
1
3
13
9
3
4
5
4
0
1
0
0
1
0
12
25
7
23
1
2
2
5
8
1
6
6
2
1
5
2
0
7
6
24
13
27
13
15
11
4
1
4
2
6
3
0
1
1
1
4
1
4
4
21
15
0
0
3
2
13
7
1
3
1
0
0
0
0
24
13
23
11
15
21
13
21
2
10
7
0
0
2
0
5
3
4
7
18
9
4
14
5
3
0
15
15
5
27
31
34
23
12
4
5
2
1
2
2
1
3
2
3
2
13
13
8
10
0
8
5
0
1
7
0
3
7
6
2
3
1
4
2
0
16
15
15
13
54
43
27
35
40
25
9
1
9
8
18
12
1
4
10
16
6
23
14
20
19
0
4
8
11
12
9
9
5
7
16
10
12
9
4
4
1
1
3
0
4
0
0
2
0
2
16
19
14
5
7
9
3
6
5
0
21
22
23
23
23
25
11
6
7
12
13
11
18
6
2
9
1
9
9
25
14
22
5
6
0
4
8
4
0
1
0
2
9
6
8
3
1
8
12
12
27
15
0
14
0
0
1
7
1
1
1
0
0
2
4
3
32
19
26
27
28
26
21
21
6
15
27
16
14
5
10
4
10
3
17
11
3
0
1
0
1
3
3
0
5
6
3
2
0
12
13
19
3
3
1
5
1
0
4
4
1
1
0
0
0
11
7
4
5
4
3
9
3
0
23
29
16
25
17
22
23
19
12
4
1
23
13
9
17
4
0
7
20
19
32
11
15
20
8
10
16
12
19
20
35
27
19
16
14
13
7
10
4
2
5
8
9
3
1
5
2
0
27
26
33
10
14
21
5
11
6
3
0
0
0
32
33
29
31
17
20
26
19
16
17
21
22
3
6
1
1
0
6
3
4
0
0
9
4
11
0
0
0
3
15
18
5
7
2
0
0
0
0
4
5
5
1
5
6
3
5
7
2
2
0
0
0
3
12
4
7
2
0
0
1
2
4
0
7
20
19
16
1
7
0
0
30
25
0
15
7
4
3
3
9
6
16
15
6
9
1
1
8
5
8
1
3
1
2
0
0
0
0
16
18
29
5
17
1
2
0
1
0
2
0
3
0
0
6
9
7
8
1
5
13
12
4
18
31
25
31
26
5
2
3
1
0
1
1
2
0
2
0
9
1
4
1
2
8
0
1
3
2
1
1
3
3
7
0
1
0
2
7
0
0
11
15
19
16
19
16
11
2
0
0
1
1
0
0
1
0
0
0
4
4
5
4
3
3
0
0
5
1
4
2
14
5
4
0
14
12
35
0
1
1
1
1
6
12
7
22
0
2
1
0
3
1
0
0
0
1
2
1
0
3
28
19
21
15
5
16
4
6
12
0
1
15
3
1
5
17
22
23
11
22
11
0
2
5
1
14
4
2
0
0
5
2
0
0
7
4
5
11
8
2
7
0
1
1
1
1
3
0
1
2
3
3
4
13
6
3
5
0
5
11
13
0
0
0
0
0
0
9
13
11
19
12
10
5
7
6
0
2
28
14
14
14
19
3
1
2
2
0
2
0
2
4
2
2
9
19
25
32
33
29
27
11
10
11
14
1
10
3
3
8
5
7
13
20
8
5
13
12
11
6
11
4
23
13
2
15
19
20
7
6
2
0
2
0
0
4
3
0
15
12
2
5
14
0
5
16
11
10
0
1
0
3
1
2
5
0
0
1
8
1
0
1
3
3
6
3
1
8
4
0
24
18
16
20
33
21
23
34
16
20
29
5
4
5
3
0
9
0
6
4
7
7
13
9
3
6
8
7
3
0
10
0
5
9
9
17
12
0
0
14
14
6
5
12
9
0
1
4
4
3
0
7
5
5
4
6
7
5
5
3
2
3
3
1
0
2
3
13
17
20
0
6
4
4
2
0
5
5
10
8
6
7
3
16
26
24
30
30
33
27
26
24
3
4
0
7
1
7
9
10
0
5
4
2
16
10
2
6
3
3
1
1
6
11
1
0
1
18
7
10
4
1
5
10
8
6
2
2
0
0
0
7
3
5
2
1
2
3
9
8
12
10
6
6
8
1
6
4
6
4
2
10
14
20
7
15
14
0
19
23
20
29
25
14
14
17
10
16
9
11
24
10
2
5
0
1
7
5
2
3
12
0
1
18
22
14
21
38
30
27
15
39
22
13
0
3
12
10
36
24
36
23
38
7
7
10
7
8
22
23
23
16
12
17
14
7
0
33
28
26
25
4
0
0
1
28
38
36
50
30
49
37
23
32
27
28
22
17
15
17
24
12
1
3
17
26
22
28
32
14
1
2
0
4
2
1
0
0
6
3
2
0
9
6
1
1
3
4
0
1
0
0
3
0
6
0
0
1
0
0
0
0
11
21
30
31
27
34
26
24
18
13
14
15
4
3
4
4
2
2
21
12
22
15
30
0
6
0
0
6
2
3
2
8
1
12
14
13
11
12
12
13
13
1
3
18
7
0
7
3
6
1
0
0
8
7
4
7
0
0
0
0
1
2
4
0
4
8
11
14
6
2
0
7
3
18
11
20
8
20
28
21
12
30
5
1
4
1
0
1
2
8
1
0
4
0
0
0
1
2
1
1
0
1
1
5
2
1
4
0
4
5
4
3
1
3
1
0
0
1
1
5
16
1
6
5
11
2
2
2
1
0
3
24
21
27
23
16
20
33
25
12
26
16
21
10
24
20
13
0
0
14
7
9
1
0
0
2
9
12
9
5
4
3
9
18
16
3
1
6
8
8
10
8
10
13
11
15
2
14
14
7
0
3
6
5
9
2
2
0
0
2
7
7
2
18
14
6
10
14
17
14
14
15
24
15
25
20
5
6
8
2
0
0
0
8
18
14
16
12
20
10
17
24
16
4
0
1
1
3
16
23
22
19
36
18
49
23
37
38
26
16
14
17
9
2
1
0
16
0
0
2
16
17
15
9
11
13
1
1
4
4
3
0
0
0
2
2
5
11
13
9
17
18
5
9
24
29
41
10
16
0
3
5
6
5
5
3
6
4
1
1
34
24
18
21
26
29
21
18
6
10
14
11
7
3
5
4
0
26
14
16
19
30
40
26
9
5
12
11
4
0
1
2
0
3
0
4
1
15
22
21
15
24
16
29
14
14
0
0
2
4
2
6
19
16
3
0
6
21
7
13
15
20
13
0
1
6
0
0
0
8
2
3
0
0
1
1
3
4
0
4
1
2
0
4
6
7
3
6
5
2
7
1
0
1
1
0
1
2
0
0
0
15
10
8
33
36
40
36
66
63
50
64
49
35
14
21
34
36
31
34
28
19
32
27
31
30
13
2
0
2
6
16
13
19
21
6
26
0
0
1
3
0
0
2
2
9
6
12
4
8
21
8
15
11
0
0
0
0
0
7
14
4
4
0
13
6
2
9
10
18
12
7
2
7
2
14
37
17
13
2
9
1
4
1
1
0
8
5
0
1
0
3
3
26
31
23
17
1
0
10
18
31
41
47
35
23
32
35
37
14
28
24
5
16
13
13
12
12
11
17
17
11
1
9
11
28
2
2
8
0
0
28
29
16
11
3
1
4
2
4
2
2
0
4
0
0
2
2
3
0
9
24
22
5
2
8
4
0
1
0
3
8
0
15
4
0
26
29
27
39
39
29
28
5
5
4
3
11
0
24
3
0
0
2
20
17
28
19
14
11
33
23
31
22
11
20
18
31
9
32
19
13
17
11
2
11
9
13
18
23
12
2
1
11
24
17
16
10
25
28
30
18
3
1
7
5
7
1
0
27
21
24
11
11
24
18
5
0
0
30
18
8
12
0
3
1
7
10
17
9
10
19
12
8
1
1
4
1
6
1
2
0
0
8
16
14
9
29
20
21
10
2
13
31
23
11
20
12
4
14
5
4
7
8
4
8
0
0
2
2
1
6
2
6
2
4
6
0
33
26
18
14
14
11
6
11
10
0
2
3
5
3
6
2
26
32
35
21
31
36
6
12
8
11
8
8
9
2
3
2
3
0
0
9
26
2
0
4
4
3
2
21
13
12
16
50
18
18
24
19
8
1
5
5
0
0
4
0
1
4
6
3
5
1
4
1
2
2
1
1
0
10
15
6
12
8
1
3
0
0
3
2
2
0
0
0
13
4
6
22
15
22
20
16
8
20
15
24
26
21
10
1
4
2
0
7
0
1
0
3
0
3
10
5
2
1
0
1
0
5
0
0
0
2
5
1
0
10
14
10
14
11
27
46
19
27
47
42
45
39
22
35
8
5
0
1
25
21
9
1
1
5
3
9
14
17
9
9
10
6
2
10
8
25
24
19
13
20
17
5
7
0
4
6
7
8
3
3
0
6
7
5
6
7
7
5
5
5
1
6
6
22
11
22
28
18
18
34
11
9
11
0
6
2
7
17
11
12
4
6
26
27
25
12
30
17
14
12
12
18
13
7
2
5
2
2
11
12
11
17
17
15
10
6
22
14
4
14
0
0
0
11
10
19
19
7
0
7
0
0
0
39
38
28
36
46
33
20
24
26
32
34
6
8
0
0
5
2
3
3
14
7
6
11
17
19
8
4
10
14
13
21
3
1
5
6
10
8
3
2
0
0
0
3
3
0
1
1
0
0
1
2
1
3
5
4
11
12
1
4
2
4
0
7
6
6
0
2
2
0
2
2
18
7
15
12
4
4
0
2
1
3
5
3
3
0
0
11
10
11
13
1
8
7
11
2
1
0
12
10
17
2
1
0
6
5
8
4
11
7
8
4
11
9
4
2
13
3
7
5
1
14
15
0
7
6
20
3
9
0
14
9
0
1
9
14
5
13
4
5
0
8
14
10
0
3
14
5
8
3
12
6
2
4
1
7
2
5
4
3
1
1
6
12
4
1
8
37
26
34
24
11
5
3
8
28
6
4
0
0
0
1
2
0
5
5
8
6
3
1
1
2
0
2
3
0
0
6
3
0
2
1
9
16
5
9
20
20
27
33
43
38
41
12
32
37
14
13
6
13
1
2
12
5
14
6
5
13
10
7
7
14
7
5
8
3
12
17
13
11
11
10
2
0
5
1
2
2
2
0
3
9
3
0
1
1
1
5
2
8
9
9
1
0
0
1
15
21
23
19
25
26
25
8
28
32
36
30
19
18
0
0
22
24
14
14
2
0
1
5
5
5
1
6
24
14
6
2
1
3
4
1
4
0
0
2
0
2
6
7
3
5
5
2
0
19
23
22
24
41
43
20
26
0
1
5
12
0
0
18
12
21
14
17
32
21
31
24
28
32
6
1
15
3
16
11
15
7
7
1
25
25
22
24
27
20
5
36
23
41
52
57
47
36
48
35
35
30
16
33
24
15
8
2
1
1
1
2
2
7
0
0
1
1
15
6
5
11
2
8
4
3
18
21
10
6
1
5
3
2
0
0
1
2
11
3
0
0
0
15
13
13
10
12
13
9
4
1
0
0
0
1
0
15
10
11
6
11
4
5
2
9
11
22
24
29
26
38
16
27
10
22
32
24
15
4
10
27
25
17
16
2
0
11
5
0
0
1
1
1
0
0
2
0
1
5
14
7
4
4
4
6
7
12
9
3
17
16
1
0
0
2
3
2
0
1
0
0
4
16
2
3
0
0
15
0
5
4
2
24
18
16
1
9
4
1
3
1
6
10
10
16
13
1
3
4
2
2
1
0
0
0
9
4
4
7
8
5
1
5
2
0
1
4
2
1
1
1
0
0
0
1
9
5
4
1
3
2
4
6
6
7
7
3
8
6
5
2
6
4
2
10
8
2
4
3
24
30
36
40
31
22
27
28
34
26
18
15
31
25
31
8
27
0
1
6
4
3
24
24
31
31
32
24
18
9
6
3
11
8
3
0
18
9
2
2
10
10
3
3
2
0
1
4
0
1
0
3
3
2
2
2
2
1
0
0
0
6
0
25
10
7
13
6
5
0
3
5
5
27
10
1
3
1
4
1
1
0
1
6
0
18
20
18
21
0
1
0
5
1
3
3
0
11
15
15
10
10
5
10
4
7
5
1
4
2
5
0
0
0
1
0
3
0
0
5
10
12
4
3
4
11
3
13
26
22
26
11
40
6
3
14
3
2
4
2
3
8
2
2
4
12
2
1
0
7
4
3
1
4
5
21
32
27
18
41
31
22
28
39
31
26
12
15
16
11
16
5
3
1
1
19
7
7
0
10
3
19
12
20
34
11
7
35
1
0
1
2
11
10
13
11
9
9
6
4
2
1
0
0
0
0
1
0
2
3
3
5
3
3
2
1
0
0
5
10
17
21
4
0
0
4
1
3
3
1
10
5
0
6
14
8
2
4
9
8
13
12
16
10
1
13
28
32
27
32
20
16
16
15
6
10
3
4
5
5
2
5
5
0
0
8
12
16
21
22
4
5
8
5
2
2
4
0
3
6
10
5
4
2
3
0
1
0
29
17
27
32
24
20
2
9
5
0
0
12
19
24
14
9
11
8
0
0
1
2
19
12
5
0
0
0
5
12
14
14
8
4
23
13
9
4
2
21
5
7
11
22
1
4
0
6
2
3
0
2
12
1
8
12
15
13
10
1
0
0
0
0
0
1
5
2
1
2
0
0
1
0
2
26
25
13
8
0
0
7
6
1
5
22
32
29
34
21
20
13
6
15
18
27
11
8
0
3
5
4
3
0
2
1
0
58
47
45
31
33
14
11
23
0
0
0
39
22
1
32
16
0
2
4
9
16
5
6
2
0
1
0
1
5
9
10
4
6
9
3
4
2
2
3
0
0
16
16
5
4
7
1
0
0
5
9
13
5
11
13
8
0
1
0
0
1
1
4
2
1
0
2
1
0
0
6
7
0
0
11
3
2
5
3
16
4
1
3
10
11
1
9
2
0
0
1
1
1
2
1
3
9
18
15
9
5
10
4
2
0
10
1
2
0
16
17
19
21
7
3
3
0
2
0
1
1
7
0
2
1
0
5
2
2
3
4
4
4
2
1
5
11
15
18
11
8
11
3
8
4
3
2
2
1
27
32
34
31
13
16
3
16
30
3
4
0
1
16
23
31
21
25
23
0
10
3
1
3
7
2
0
25
13
3
17
31
26
45
44
38
41
33
43
45
35
9
0
2
26
22
35
14
14
18
21
29
18
21
7
13
4
0
0
3
0
2
0
4
3
2
9
5
3
0
2
1
0
0
2
1
12
11
10
21
4
8
4
1
22
22
27
45
40
49
56
56
22
13
20
35
27
30
18
19
0
7
22
16
13
15
19
13
12
5
9
7
2
1
5
2
1
1
7
17
18
1
14
15
25
14
16
7
23
11
2
1
3
10
25
9
14
0
4
8
13
8
5
4
4
10
2
0
6
0
5
1
0
0
0
26
33
19
23
34
38
29
11
0
0
3
2
2
1
2
0
2
0
4
17
39
35
37
20
23
15
14
13
2
33
31
42
17
44
26
10
31
28
23
46
34
15
16
2
6
3
3
2
3
11
4
1
0
1
17
11
6
3
2
2
16
14
8
17
21
1
5
18
30
28
3
0
0
0
20
2
0
3
2
2
4
9
4
1
3
2
0
1
0
16
5
10
6
9
9
8
5
3
2
3
6
6
9
1
13
15
16
8
3
4
14
0
0
3
4
1
9
7
22
24
27
40
44
4
7
2
3
3
5
11
5
6
4
11
0
1
0
1
3
5
6
2
0
2
4
6
0
23
3
14
4
0
1
5
2
0
7
5
7
15
14
15
7
21
18
12
9
15
5
12
5
3
5
2
0
21
20
12
29
31
23
33
37
22
27
29
14
12
27
21
24
32
29
30
33
14
20
7
10
13
29
23
20
9
10
22
31
31
47
44
28
17
9
12
1
34
36
24
28
27
20
4
24
14
14
7
8
13
16
14
11
27
13
3
1
1
5
3
5
7
1
4
0
8
18
16
10
15
3
6
19
18
26
12
21
13
9
23
9
12
0
3
9
5
3
3
7
1
2
0
0
0
0
5
9
22
20
15
6
14
23
10
2
12
8
15
21
35
28
14
17
16
15
13
2
0
1
10
0
0
2
0
26
15
12
10
8
1
2
0
0
23
19
18
21
18
17
4
7
1
2
1
1
0
0
0
11
9
10
10
8
6
5
10
2
2
0
0
0
0
11
0
0
5
6
2
9
8
6
3
0
3
0
4
4
5
0
0
1
7
7
19
27
16
14
23
8
7
0
29
32
25
16
10
12
25
1
7
12
15
13
18
11
4
1
0
11
13
17
21
6
6
0
25
29
14
24
6
29
13
18
13
12
24
15
7
3
0
2
13
3
0
9
17
8
6
5
8
6
0
0
1
13
10
7
23
19
11
24
13
13
6
3
0
6
6
5
0
0
0
0
15
1
1
2
6
6
2
0
3
7
0
8
17
16
2
12
10
9
13
4
10
5
2
3
3
6
1
2
5
6
5
3
7
2
1
1
0
10
5
5
8
2
0
7
4
8
10
1
3
1
7
11
16
15
41
30
3
24
24
12
16
4
4
0
3
1
13
14
11
10
20
7
0
2
10
5
5
11
4
4
4
8
5
9
6
2
3
2
1
0
2
3
7
13
5
1
1
1
0
1
5
3
9
21
7
1
7
9
6
4
5
1
2
1
0
0
11
11
17
22
17
8
2
14
10
4
14
4
10
12
2
6
16
1
1
5
1
5
5
6
9
1
1
2
1
1
3
2
3
1
0
1
1
1
17
7
6
11
12
8
6
7
3
0
6
14
1
7
1
0
9
12
10
8
3
1
9
2
1
0
4
5
1
6
5
5
4
10
1
0
0
0
1
2
4
6
23
16
7
3
5
15
4
10
0
13
13
21
9
14
8
6
0
0
0
0
0
1
0
0
11
6
14
15
14
5
11
10
0
4
16
15
1
16
4
8
3
1
0
3
3
0
0
9
8
1
10
3
0
1
8
8
2
3
0
0
0
0
2
1
0
1
2
1
32
1
27
24
28
6
3
1
7
17
12
21
1
0
0
1
8
5
7
0
11
5
1
0
9
3
0
3
0
5
7
17
18
8
2
0
0
0
1
0
0
5
6
0
2
6
6
2
6
3
0
1
10
12
14
5
1
9
2
0
23
16
8
4
23
9
2
34
13
12
10
3
2
4
4
5
5
32
33
5
27
10
17
13
8
2
4
0
14
16
13
12
7
9
6
3
1
13
16
19
19
2
7
6
6
1
10
6
6
6
2
8
1
3
8
10
9
3
8
9
6
2
1
1
0
8
15
12
15
9
12
11
11
7
11
14
14
6
6
2
0
2
0
2
2
3
8
4
3
4
3
7
4
0
0
0
0
9
0
0
1
13
4
0
1
6
1
3
5
4
0
0
2
3
0
0
0
2
0
3
8
7
8
4
7
8
0
3
0
0
10
20
30
24
23
17
18
23
32
20
49
24
21
27
31
16
8
2
22
33
11
11
18
11
8
7
9
4
0
7
5
27
26
24
4
23
44
28
34
27
24
27
8
0
22
28
24
33
0
10
5
2
3
0
17
8
0
0
1
0
0
2
1
0
0
12
4
9
14
13
29
26
28
29
37
23
12
0
0
2
1
1
10
4
2
0
1
2
1
2
3
5
7
0
2
0
21
12
6
0
0
10
8
1
20
31
27
30
34
22
13
1
3
1
2
0
1
3
0
0
0
1
0
1
2
39
14
25
27
18
15
6
9
15
10
13
8
18
14
7
4
1
1
0
23
20
16
25
2
23
20
14
32
11
1
2
1
0
4
9
7
5
19
21
10
11
6
3
1
20
15
10
3
0
3
4
4
3
1
8
2
7
23
9
2
7
4
2
4
0
0
1
23
14
23
22
18
25
4
0
0
1
2
0
3
9
17
35
14
15
8
18
2
1
0
2
0
0
0
0
20
7
25
21
31
15
26
19
6
6
11
3
1
8
2
0
0
1
16
3
9
6
0
5
34
31
28
19
16
18
12
14
35
17
19
9
4
8
5
2
1
0
1
4
12
1
3
2
8
6
5
12
3
6
13
17
20
14
15
8
7
4
11
20
21
19
12
9
7
3
2
4
2
2
5
1
1
0
0
4
8
1
5
0
0
5
0
0
0
2
1
1
9
22
29
25
9
4
0
1
0
0
3
3
2
3
5
0
4
1
3
5
3
1
0
4
3
6
0
0
18
6
1
1
2
7
5
6
9
29
19
11
15
13
20
16
3
0
13
5
2
0
1
12
15
20
11
10
2
1
5
2
1
6
2
3
6
4
1
3
1
6
3
8
2
0
2
0
5
1
12
7
14
5
7
15
14
11
12
3
2
3
5
0
0
1
1
3
5
3
2
2
4
2
0
0
2
2
7
1
1
0
1
1
19
18
13
9
0
7
3
0
2
1
3
0
0
1
2
17
8
0
19
24
5
1
0
9
15
0
6
18
14
11
6
13
16
15
3
7
0
6
5
1
14
10
0
0
6
3
5
9
9
14
9
11
2
1
32
20
3
27
27
3
2
8
2
0
7
3
21
20
24
22
15
0
34
43
46
41
49
32
47
42
37
30
17
